relative_path,class_name,class_index,group_id,group_size,split
Acacia/IMG_6446.JPG,Acacia,0,group_0304,1,train
Acacia/IMG_6447.JPG,Acacia,0,group_0305,1,test
Acacia/IMG_6448.JPG,Acacia,0,group_0306,1,train
Acacia/IMG_6449.JPG,Acacia,0,group_0307,1,validation
Adenanthera microsperma/IMG_5777.JPG,Adenanthera microsperma,1,group_0308,1,train
Adenanthera microsperma/IMG_5778.JPG,Adenanthera microsperma,1,group_0309,1,validation
Adenanthera microsperma/IMG_5779.JPG,Adenanthera microsperma,1,group_0310,1,train
Adenanthera microsperma/IMG_5780.JPG,Adenanthera microsperma,1,group_0311,1,validation
Adenanthera microsperma/IMG_5781.JPG,Adenanthera microsperma,1,group_0312,1,test
Adenanthera microsperma/IMG_5782.JPG,Adenanthera microsperma,1,group_0313,1,train
Adenanthera microsperma/IMG_5783.JPG,Adenanthera microsperma,1,group_0314,1,train
Adenanthera microsperma/IMG_5784.JPG,Adenanthera microsperma,1,group_0315,1,train
Adenanthera microsperma/IMG_5785.JPG,Adenanthera microsperma,1,group_0316,1,train
Adenanthera microsperma/IMG_5786.JPG,Adenanthera microsperma,1,group_0317,1,train
Adenanthera microsperma/IMG_5787.JPG,Adenanthera microsperma,1,group_0318,1,train
Adenanthera microsperma/IMG_5788.JPG,Adenanthera microsperma,1,group_0319,1,train
Adenanthera microsperma/IMG_5789.JPG,Adenanthera microsperma,1,group_0320,1,test
Adenanthera microsperma/IMG_5790.JPG,Adenanthera microsperma,1,group_0321,1,validation
Adenanthera microsperma/IMG_5791.JPG,Adenanthera microsperma,1,group_0322,1,train
Adenanthera microsperma/IMG_5792.JPG,Adenanthera microsperma,1,group_0323,1,train
Adenanthera microsperma/IMG_5793.JPG,Adenanthera microsperma,1,group_0324,1,train
Adenanthera microsperma/IMG_5794.JPG,Adenanthera microsperma,1,group_0325,1,train
Adenanthera microsperma/IMG_5795.JPG,Adenanthera microsperma,1,group_0326,1,train
Adenanthera microsperma/IMG_5796.JPG,Adenanthera microsperma,1,group_0327,1,train
Adenanthera microsperma/IMG_5797.JPG,Adenanthera microsperma,1,group_0328,1,train
Adenanthera microsperma/IMG_5798.JPG,Adenanthera microsperma,1,group_0329,1,train
Adenanthera microsperma/IMG_5799.JPG,Adenanthera microsperma,1,group_0330,1,train
Adenanthera microsperma/IMG_5800.JPG,Adenanthera microsperma,1,group_0331,1,train
Adenanthera microsperma/IMG_5801.JPG,Adenanthera microsperma,1,group_0332,1,validation
Adenanthera microsperma/IMG_5802.JPG,Adenanthera microsperma,1,group_0333,1,train
Adenanthera microsperma/IMG_5803.JPG,Adenanthera microsperma,1,group_0334,1,train
Adenanthera microsperma/IMG_5804.JPG,Adenanthera microsperma,1,group_0335,1,test
Adenanthera microsperma/IMG_5805.JPG,Adenanthera microsperma,1,group_0336,1,train
Adenanthera microsperma/IMG_5806.JPG,Adenanthera microsperma,1,group_0337,1,train
Adenanthera microsperma/IMG_5807.JPG,Adenanthera microsperma,1,group_0338,1,train
Adenanthera microsperma/IMG_5808.JPG,Adenanthera microsperma,1,group_0339,1,validation
Adenanthera microsperma/IMG_5809.JPG,Adenanthera microsperma,1,group_0340,1,validation
Adenanthera microsperma/IMG_5810.JPG,Adenanthera microsperma,1,group_0341,1,train
Adenanthera microsperma/IMG_5811.JPG,Adenanthera microsperma,1,group_0342,1,train
Adenanthera microsperma/IMG_5812.JPG,Adenanthera microsperma,1,group_0343,1,train
Adenanthera microsperma/IMG_5813.JPG,Adenanthera microsperma,1,group_0344,1,train
Adenanthera microsperma/IMG_5814.JPG,Adenanthera microsperma,1,group_0345,1,train
Adenanthera microsperma/IMG_5815.JPG,Adenanthera microsperma,1,group_0346,1,train
Adenanthera microsperma/IMG_5816.JPG,Adenanthera microsperma,1,group_0347,1,test
Adenanthera microsperma/IMG_5817.JPG,Adenanthera microsperma,1,group_0348,1,train
Adenanthera microsperma/IMG_5818.JPG,Adenanthera microsperma,1,group_0349,1,train
Adenanthera microsperma/IMG_5819.JPG,Adenanthera microsperma,1,group_0350,1,test
Adenanthera microsperma/IMG_5820.JPG,Adenanthera microsperma,1,group_0351,1,train
Adenanthera microsperma/IMG_5821.JPG,Adenanthera microsperma,1,group_0352,1,train
Adenanthera microsperma/IMG_5822.JPG,Adenanthera microsperma,1,group_0353,1,train
Adenanthera microsperma/IMG_5823.JPG,Adenanthera microsperma,1,group_0354,1,train
Adenanthera microsperma/IMG_5824.JPG,Adenanthera microsperma,1,group_0355,1,train
Adenanthera microsperma/IMG_5825.JPG,Adenanthera microsperma,1,group_0356,1,test
Adenanthera microsperma/IMG_5826.JPG,Adenanthera microsperma,1,group_0357,1,train
Adenanthera microsperma/IMG_5827.JPG,Adenanthera microsperma,1,group_0358,1,train
Adenanthera microsperma/IMG_5828.JPG,Adenanthera microsperma,1,group_0359,1,train
Adenanthera microsperma/IMG_5829.JPG,Adenanthera microsperma,1,group_0360,1,validation
Adenanthera microsperma/IMG_5830.JPG,Adenanthera microsperma,1,group_0361,1,test
Adenanthera microsperma/IMG_5831.JPG,Adenanthera microsperma,1,group_0362,1,train
Adenanthera microsperma/IMG_5832.JPG,Adenanthera microsperma,1,group_0363,1,test
Adenanthera microsperma/IMG_5833.JPG,Adenanthera microsperma,1,group_0364,1,train
Adenanthera microsperma/IMG_5834.JPG,Adenanthera microsperma,1,group_0365,1,validation
Adenanthera microsperma/IMG_5835.JPG,Adenanthera microsperma,1,group_0366,1,train
Adenanthera microsperma/IMG_5836.JPG,Adenanthera microsperma,1,group_0367,1,validation
Adenanthera microsperma/IMG_5837.JPG,Adenanthera microsperma,1,group_0368,1,train
Adenanthera microsperma/IMG_5838.JPG,Adenanthera microsperma,1,group_0369,1,test
Adenanthera microsperma/IMG_5839.JPG,Adenanthera microsperma,1,group_0370,1,test
Adenanthera microsperma/IMG_5840.JPG,Adenanthera microsperma,1,group_0371,1,train
Adenanthera microsperma/IMG_5841.JPG,Adenanthera microsperma,1,group_0372,1,train
Adenanthera microsperma/IMG_5842.JPG,Adenanthera microsperma,1,group_0373,1,train
Adenanthera microsperma/IMG_5843.JPG,Adenanthera microsperma,1,group_0374,1,validation
Adenanthera microsperma/IMG_5844.JPG,Adenanthera microsperma,1,group_0375,1,train
Adenanthera microsperma/IMG_5845.JPG,Adenanthera microsperma,1,group_0376,1,validation
Adenanthera microsperma/IMG_5846.JPG,Adenanthera microsperma,1,group_0377,1,validation
Adenanthera microsperma/IMG_5847.JPG,Adenanthera microsperma,1,group_0378,1,train
Adenanthera microsperma/IMG_5848.JPG,Adenanthera microsperma,1,group_0379,1,test
Adenanthera microsperma/IMG_5849.JPG,Adenanthera microsperma,1,group_0380,1,train
Adenanthera microsperma/IMG_5850.JPG,Adenanthera microsperma,1,group_0381,1,train
Adenanthera microsperma/IMG_5851.JPG,Adenanthera microsperma,1,group_0382,1,test
Adenanthera microsperma/IMG_5852.JPG,Adenanthera microsperma,1,group_0383,1,train
Adenanthera microsperma/IMG_5853.JPG,Adenanthera microsperma,1,group_0384,1,train
Adenanthera microsperma/IMG_5854.JPG,Adenanthera microsperma,1,group_0385,1,train
Adenanthera microsperma/IMG_5855.JPG,Adenanthera microsperma,1,group_0386,1,train
Adenanthera microsperma/IMG_5856.JPG,Adenanthera microsperma,1,group_0387,1,train
Adenium species/IMG_6171.JPG,Adenium species,2,group_0388,1,train
Adenium species/IMG_6172.JPG,Adenium species,2,group_0389,1,validation
Adenium species/IMG_6173.JPG,Adenium species,2,group_0390,1,train
Adenium species/IMG_6174.JPG,Adenium species,2,group_0070,2,train
Adenium species/IMG_6175.JPG,Adenium species,2,group_0070,2,train
Adenium species/IMG_6176.JPG,Adenium species,2,group_0391,1,test
Adenium species/IMG_6177.JPG,Adenium species,2,group_0392,1,validation
Adenium species/IMG_6178.JPG,Adenium species,2,group_0393,1,train
Adenium species/IMG_6179.JPG,Adenium species,2,group_0394,1,test
Adenium species/IMG_6180.JPG,Adenium species,2,group_0395,1,test
Adenium species/IMG_6181.JPG,Adenium species,2,group_0071,2,train
Adenium species/IMG_6182.JPG,Adenium species,2,group_0071,2,train
Adenium species/IMG_6183.JPG,Adenium species,2,group_0396,1,validation
Adenium species/IMG_6184.JPG,Adenium species,2,group_0397,1,train
Adenium species/IMG_6185.JPG,Adenium species,2,group_0398,1,train
Adenium species/IMG_6186.JPG,Adenium species,2,group_0072,2,train
Adenium species/IMG_6187.JPG,Adenium species,2,group_0072,2,train
Adenium species/IMG_6188.JPG,Adenium species,2,group_0399,1,train
Adenium species/IMG_6189.JPG,Adenium species,2,group_0400,1,train
Adenium species/IMG_6190.JPG,Adenium species,2,group_0401,1,validation
Adenium species/IMG_6191.JPG,Adenium species,2,group_0402,1,train
Adenium species/IMG_6192.JPG,Adenium species,2,group_0403,1,test
Adenium species/IMG_6193.JPG,Adenium species,2,group_0404,1,test
Adenium species/IMG_6194.JPG,Adenium species,2,group_0405,1,test
Adenium species/IMG_6195.JPG,Adenium species,2,group_0406,1,train
Adenium species/IMG_6196.JPG,Adenium species,2,group_0073,2,train
Adenium species/IMG_6197.JPG,Adenium species,2,group_0073,2,train
Adenium species/IMG_6198.JPG,Adenium species,2,group_0407,1,validation
Adenium species/IMG_6199.JPG,Adenium species,2,group_0408,1,test
Adenium species/IMG_6200.JPG,Adenium species,2,group_0409,1,test
Adenium species/IMG_6201.JPG,Adenium species,2,group_0017,5,train
Adenium species/IMG_6202.JPG,Adenium species,2,group_0017,5,train
Adenium species/IMG_6203.JPG,Adenium species,2,group_0017,5,train
Adenium species/IMG_6204.JPG,Adenium species,2,group_0017,5,train
Adenium species/IMG_6205.JPG,Adenium species,2,group_0017,5,train
Adenium species/IMG_6206.JPG,Adenium species,2,group_0020,4,train
Adenium species/IMG_6207.JPG,Adenium species,2,group_0020,4,train
Adenium species/IMG_6208.JPG,Adenium species,2,group_0020,4,train
Adenium species/IMG_6209.JPG,Adenium species,2,group_0020,4,train
Adenium species/IMG_6210.JPG,Adenium species,2,group_0410,1,train
Adenium species/IMG_6211.JPG,Adenium species,2,group_0411,1,train
Adenium species/IMG_6212.JPG,Adenium species,2,group_0412,1,train
Adenium species/IMG_6213.JPG,Adenium species,2,group_0413,1,validation
Adenium species/IMG_6214.JPG,Adenium species,2,group_0414,1,train
Adenium species/IMG_6215.JPG,Adenium species,2,group_0415,1,train
Adenium species/IMG_6216.JPG,Adenium species,2,group_0006,7,train
Adenium species/IMG_6217.JPG,Adenium species,2,group_0006,7,train
Adenium species/IMG_6218.JPG,Adenium species,2,group_0006,7,train
Adenium species/IMG_6219.JPG,Adenium species,2,group_0006,7,train
Adenium species/IMG_6220.JPG,Adenium species,2,group_0006,7,train
Adenium species/IMG_6221.JPG,Adenium species,2,group_0006,7,train
Adenium species/IMG_6222.JPG,Adenium species,2,group_0006,7,train
Adenium species/IMG_6223.JPG,Adenium species,2,group_0416,1,train
Adenium species/IMG_6224.JPG,Adenium species,2,group_0417,1,train
Adenium species/IMG_6225.JPG,Adenium species,2,group_0074,2,train
Adenium species/IMG_6226.JPG,Adenium species,2,group_0074,2,train
Adenium species/IMG_6227.JPG,Adenium species,2,group_0418,1,train
Adenium species/IMG_6228.JPG,Adenium species,2,group_0419,1,train
Adenium species/IMG_6229.JPG,Adenium species,2,group_0420,1,test
Adenium species/IMG_6230.JPG,Adenium species,2,group_0037,3,train
Adenium species/IMG_6231.JPG,Adenium species,2,group_0037,3,train
Adenium species/IMG_6232.JPG,Adenium species,2,group_0038,3,train
Adenium species/IMG_6233.JPG,Adenium species,2,group_0038,3,train
Adenium species/IMG_6234.JPG,Adenium species,2,group_0038,3,train
Adenium species/IMG_6235.JPG,Adenium species,2,group_0037,3,train
Adenium species/IMG_6236.JPG,Adenium species,2,group_0421,1,train
Adenium species/IMG_6237.JPG,Adenium species,2,group_0422,1,train
Adenium species/IMG_6238.JPG,Adenium species,2,group_0075,2,train
Adenium species/IMG_6239.JPG,Adenium species,2,group_0075,2,train
Adenium species/IMG_6240.JPG,Adenium species,2,group_0039,3,train
Adenium species/IMG_6241.JPG,Adenium species,2,group_0039,3,train
Adenium species/IMG_6242.JPG,Adenium species,2,group_0039,3,train
Adenium species/IMG_6243.JPG,Adenium species,2,group_0423,1,train
Adenium species/IMG_6244.JPG,Adenium species,2,group_0424,1,train
Adenium species/IMG_6245.JPG,Adenium species,2,group_0425,1,train
Adenium species/IMG_6246.JPG,Adenium species,2,group_0426,1,train
Adenium species/IMG_6247.JPG,Adenium species,2,group_0427,1,train
Adenium species/IMG_6248.JPG,Adenium species,2,group_0428,1,train
Adenium species/IMG_6249.JPG,Adenium species,2,group_0429,1,validation
Adenium species/IMG_6250.JPG,Adenium species,2,group_0076,2,train
Adenium species/IMG_6251.JPG,Adenium species,2,group_0076,2,train
Adenium species/IMG_6252.JPG,Adenium species,2,group_0430,1,validation
Adenium species/IMG_6253.JPG,Adenium species,2,group_0431,1,test
Adenium species/IMG_6254.JPG,Adenium species,2,group_0432,1,train
Adenium species/IMG_6255.JPG,Adenium species,2,group_0010,6,test
Adenium species/IMG_6256.JPG,Adenium species,2,group_0010,6,test
Adenium species/IMG_6257.JPG,Adenium species,2,group_0010,6,test
Adenium species/IMG_6258.JPG,Adenium species,2,group_0010,6,test
Adenium species/IMG_6259.JPG,Adenium species,2,group_0010,6,test
Adenium species/IMG_6260.JPG,Adenium species,2,group_0010,6,test
Adenium species/IMG_6261.JPG,Adenium species,2,group_0433,1,test
Adenium species/IMG_6262.JPG,Adenium species,2,group_0434,1,train
Adenium species/IMG_6263.JPG,Adenium species,2,group_0435,1,train
Adenium species/IMG_6264.JPG,Adenium species,2,group_0436,1,validation
Adenium species/IMG_6265.JPG,Adenium species,2,group_0437,1,train
Adenium species/IMG_6266.JPG,Adenium species,2,group_0438,1,validation
Adenium species/IMG_6267.JPG,Adenium species,2,group_0439,1,train
Adenium species/IMG_6268.JPG,Adenium species,2,group_0440,1,train
Adenium species/IMG_6269.JPG,Adenium species,2,group_0441,1,train
Adenium species/IMG_6270.JPG,Adenium species,2,group_0442,1,train
Adenium species/IMG_6271.JPG,Adenium species,2,group_0443,1,validation
Adenium species/IMG_6272.JPG,Adenium species,2,group_0444,1,train
Adenium species/IMG_6273.JPG,Adenium species,2,group_0077,2,train
Adenium species/IMG_6274.JPG,Adenium species,2,group_0077,2,train
Adenium species/IMG_6275.JPG,Adenium species,2,group_0018,5,train
Adenium species/IMG_6276.JPG,Adenium species,2,group_0018,5,train
Adenium species/IMG_6277.JPG,Adenium species,2,group_0018,5,train
Adenium species/IMG_6278.JPG,Adenium species,2,group_0018,5,train
Adenium species/IMG_6279.JPG,Adenium species,2,group_0018,5,train
Adenium species/IMG_6280.JPG,Adenium species,2,group_0445,1,train
Adenium species/IMG_6281.JPG,Adenium species,2,group_0446,1,test
Adenium species/IMG_6282.JPG,Adenium species,2,group_0447,1,train
Adenium species/IMG_6283.JPG,Adenium species,2,group_0021,4,train
Adenium species/IMG_6284.JPG,Adenium species,2,group_0021,4,train
Adenium species/IMG_6285.JPG,Adenium species,2,group_0021,4,train
Adenium species/IMG_6286.JPG,Adenium species,2,group_0021,4,train
Adenium species/IMG_6287.JPG,Adenium species,2,group_0448,1,validation
Adenium species/IMG_6288.JPG,Adenium species,2,group_0078,2,train
Adenium species/IMG_6289.JPG,Adenium species,2,group_0078,2,train
Adenium species/IMG_6290.JPG,Adenium species,2,group_0449,1,validation
Adenium species/IMG_6291.JPG,Adenium species,2,group_0450,1,test
Adenium species/IMG_6292.JPG,Adenium species,2,group_0451,1,validation
Adenium species/IMG_6293.JPG,Adenium species,2,group_0452,1,validation
Adenium species/IMG_6294.JPG,Adenium species,2,group_0022,4,train
Adenium species/IMG_6295.JPG,Adenium species,2,group_0022,4,train
Adenium species/IMG_6296.JPG,Adenium species,2,group_0022,4,train
Adenium species/IMG_6297.JPG,Adenium species,2,group_0022,4,train
Adenium species/IMG_6298.JPG,Adenium species,2,group_0453,1,test
Adenium species/IMG_6299.JPG,Adenium species,2,group_0023,4,train
Adenium species/IMG_6300.JPG,Adenium species,2,group_0023,4,train
Adenium species/IMG_6301.JPG,Adenium species,2,group_0023,4,train
Adenium species/IMG_6302.JPG,Adenium species,2,group_0023,4,train
Adenium species/IMG_6303.JPG,Adenium species,2,group_0454,1,train
Adenium species/IMG_6304.JPG,Adenium species,2,group_0011,6,validation
Adenium species/IMG_6305.JPG,Adenium species,2,group_0011,6,validation
Adenium species/IMG_6306.JPG,Adenium species,2,group_0011,6,validation
Adenium species/IMG_6307.JPG,Adenium species,2,group_0011,6,validation
Adenium species/IMG_6308.JPG,Adenium species,2,group_0011,6,validation
Adenium species/IMG_6309.JPG,Adenium species,2,group_0011,6,validation
Adenium species/IMG_6310.JPG,Adenium species,2,group_0455,1,train
Adenium species/IMG_6311.JPG,Adenium species,2,group_0456,1,train
Adenium species/IMG_6312.JPG,Adenium species,2,group_0457,1,train
Adenium species/IMG_6313.JPG,Adenium species,2,group_0458,1,test
Adenium species/IMG_6314.JPG,Adenium species,2,group_0459,1,validation
Anacardium occidentale/IMG_4782.JPG,Anacardium occidentale,3,group_0460,1,train
Anacardium occidentale/IMG_4783.JPG,Anacardium occidentale,3,group_0461,1,train
Anacardium occidentale/IMG_4784.JPG,Anacardium occidentale,3,group_0462,1,train
Anacardium occidentale/IMG_4785.JPG,Anacardium occidentale,3,group_0079,2,train
Anacardium occidentale/IMG_4786.JPG,Anacardium occidentale,3,group_0080,2,train
Anacardium occidentale/IMG_4787.JPG,Anacardium occidentale,3,group_0080,2,train
Anacardium occidentale/IMG_4788.JPG,Anacardium occidentale,3,group_0463,1,train
Anacardium occidentale/IMG_4789.JPG,Anacardium occidentale,3,group_0079,2,train
Anacardium occidentale/IMG_4790.JPG,Anacardium occidentale,3,group_0081,2,train
Anacardium occidentale/IMG_4791.JPG,Anacardium occidentale,3,group_0081,2,train
Anacardium occidentale/IMG_4792.JPG,Anacardium occidentale,3,group_0464,1,train
Anacardium occidentale/IMG_4793.JPG,Anacardium occidentale,3,group_0465,1,train
Anacardium occidentale/IMG_4794.JPG,Anacardium occidentale,3,group_0466,1,test
Anacardium occidentale/IMG_4795.JPG,Anacardium occidentale,3,group_0467,1,train
Anacardium occidentale/IMG_4796.JPG,Anacardium occidentale,3,group_0468,1,train
Anacardium occidentale/IMG_4797.JPG,Anacardium occidentale,3,group_0469,1,test
Anacardium occidentale/IMG_4798.JPG,Anacardium occidentale,3,group_0470,1,train
Anacardium occidentale/IMG_4799.JPG,Anacardium occidentale,3,group_0471,1,train
Anacardium occidentale/IMG_4800.JPG,Anacardium occidentale,3,group_0472,1,train
Anacardium occidentale/IMG_4801.JPG,Anacardium occidentale,3,group_0473,1,validation
Anacardium occidentale/IMG_4802.JPG,Anacardium occidentale,3,group_0474,1,train
Anacardium occidentale/IMG_4803.JPG,Anacardium occidentale,3,group_0475,1,train
Anacardium occidentale/IMG_4804.JPG,Anacardium occidentale,3,group_0476,1,validation
Anacardium occidentale/IMG_4805.JPG,Anacardium occidentale,3,group_0477,1,test
Anacardium occidentale/IMG_4806.JPG,Anacardium occidentale,3,group_0478,1,train
Anacardium occidentale/IMG_4807.JPG,Anacardium occidentale,3,group_0082,2,train
Anacardium occidentale/IMG_4808.JPG,Anacardium occidentale,3,group_0082,2,train
Anacardium occidentale/IMG_4809.JPG,Anacardium occidentale,3,group_0479,1,validation
Anacardium occidentale/IMG_4810.JPG,Anacardium occidentale,3,group_0480,1,train
Anacardium occidentale/IMG_4811.JPG,Anacardium occidentale,3,group_0481,1,train
Anacardium occidentale/IMG_4812.JPG,Anacardium occidentale,3,group_0482,1,validation
Anacardium occidentale/IMG_4813.JPG,Anacardium occidentale,3,group_0083,2,train
Anacardium occidentale/IMG_4814.JPG,Anacardium occidentale,3,group_0083,2,train
Anacardium occidentale/IMG_4815.JPG,Anacardium occidentale,3,group_0483,1,validation
Anacardium occidentale/IMG_4816.JPG,Anacardium occidentale,3,group_0484,1,train
Anacardium occidentale/IMG_4817.JPG,Anacardium occidentale,3,group_0084,2,train
Anacardium occidentale/IMG_4818.JPG,Anacardium occidentale,3,group_0084,2,train
Anacardium occidentale/IMG_4819.JPG,Anacardium occidentale,3,group_0485,1,train
Anacardium occidentale/IMG_4820.JPG,Anacardium occidentale,3,group_0085,2,train
Anacardium occidentale/IMG_4821.JPG,Anacardium occidentale,3,group_0085,2,train
Anacardium occidentale/IMG_4822.JPG,Anacardium occidentale,3,group_0486,1,validation
Anacardium occidentale/IMG_4823.JPG,Anacardium occidentale,3,group_0487,1,train
Anacardium occidentale/IMG_4824.JPG,Anacardium occidentale,3,group_0488,1,train
Anacardium occidentale/IMG_4825.JPG,Anacardium occidentale,3,group_0086,2,train
Anacardium occidentale/IMG_4826.JPG,Anacardium occidentale,3,group_0086,2,train
Anacardium occidentale/IMG_4827.JPG,Anacardium occidentale,3,group_0489,1,train
Anacardium occidentale/IMG_4828.JPG,Anacardium occidentale,3,group_0490,1,test
Anacardium occidentale/IMG_4829.JPG,Anacardium occidentale,3,group_0491,1,train
Anacardium occidentale/IMG_4830.JPG,Anacardium occidentale,3,group_0492,1,train
Anacardium occidentale/IMG_4831.JPG,Anacardium occidentale,3,group_0493,1,train
Anacardium occidentale/IMG_4832.JPG,Anacardium occidentale,3,group_0494,1,train
Anacardium occidentale/IMG_4833.JPG,Anacardium occidentale,3,group_0495,1,train
